demo,crt,diff_demo_crt_s,fp_demo_crt,rme,diff_demo_rme_s,fp_demo_rme,fp_crt_rme,answers,diff_answers_s,method
SYQUsCmcFAM-5r7YuQQcC8783nUd7OfV,T-9exou4IvFYHrPcpliKZGHvHN1YeTik,0.4049999713897705,True,pPSH7wdHE5bMTJPz3MvjH_DeefEAeD6U,0.7780001163482666,True,True,XHyV2zZ-ADtcv6c9Xgzul0hGB0FHHly_,0.06200003623962402,hungarian
LKrmeSiuATOWzb2nTsYnmSw6hvOZqTbS,hj6PZFgUJJxeXbe1PthiiY23oP7BJlhQ,0.9309999942779541,True,5Zb3FKu2HMcEy6N3X110Bhxy_Rc4NCtb,0.6330001354217529,True,True,YRx5fW_WLtYyMfbwwiv6gKdzANYGDFsL,0.2239999771118164,hungarian
fddl3nZd8dwhopTxOxIaG0os9NLgi9Ln,uqJmDrfOMpljw28oo629OzoCwjTCnqD3,1.3889999389648438,True,NVHishNl2tQaVswJkp9H-XJTaAY2Zy7W,1.0150001049041748,True,True,Zqu8mXqtybRzi6tMtUiYX7HVA60hpOp4,1.2679998874664307,hungarian
mf33HmS0VG1P45tUJkLa4JS-ecqpRjzR,h8HaiY3oVFI45M-uGtFQeNqamegPpxVT,0.34800004959106445,True,JEAvfVgrRCNFybSOLPgrZ4uaprAeHXOA,0.26200008392333984,True,True,xZ4G4cSxjOPh8BYcEFDdzGxPFnDk9QHF,0.26799988746643066,hungarian
nH31bSTLDVxAORXlni9u2ux47nlxVq89,yN9DV0wn4TdyMupjC4ldUA4-Pxbuj2uj,3.2160000801086426,True,8lwEnbJLdoUfwewKZnp7bSKV3WR7neH9,0.746999979019165,True,True,3gg6yYxlETujuL5AK3KQi4oqHc5ADY3b,4.944000005722046,hungarian
J9crfM-5KKK3FOsw7V6z6en7WOsRUXX1,I6JEpGJD4NfTonD2VZr5Td6w5jez_37t,1.4459998607635498,True,hQEH8aPDvTwLWixoPZmQih44vvTVxItw,0.9649999141693115,True,True,wF3-DBXI_EoyY-Q_3ukUWY0lNEaOGzjQ,0.6369998455047607,hungarian
SLHptUZNqWRHCcZpBfCNrnho7jFMPwb0,hYDnSuz9-2-QhBe4_bM8VqJp5KL7HZLY,1.0160000324249268,True,R75pisTztu5ZM3bbUHh62vM22sJIxLCa,0.4759998321533203,True,True,NYL4vmF6UT2Kcb241T9YGh0vBWWJ8XMA,0.43600010871887207,hungarian
Kn411Y0wFOBqyC1VgB5WMWstmKmRIfw1,_u-w-B58H10I7iIYPB42R410ceh2arG1,1.4300000667572021,True,z2nysNan9hTlRIegT034G__B7Dok09tl,1.0260002613067627,True,True,51oWPTvrNeryoxDWBb4KlIKnOz1aiVAg,0.4869999885559082,hungarian
7K59EMb3JF4yfbJ3N4koB3wXFm6B43_5,pofK2Zi48gHeMRWhtzWIk69s44tOIiAM,0.5049998760223389,True,hkiAQvoZnr9ILI9hOQD8ICi7Ot5AXwr-,0.6139998435974121,True,True,QIPITXLKjOABhFqkl_iQE2r4Tcl_86_k,0.34800004959106445,hungarian
LuF19_bZj2cHEZ5a3iEm8KT6kDn6JMij,bb34sA4D9zddFrmkFZOBo4BxJeF7yD1w,1.0580003261566162,True,6h5KP1-7B3FryXW4_eVp6F83SUz9L3R8,0.8740003108978271,True,True,MLk5iry943KrAPeKBHqeMiYKOjCNH_Y2,0.2870001792907715,hungarian
K_MDB-8pSqcibtzLszVyNqBCgwUjJREW,kisU1iMbINpXkEqhkBJqRUYuAAuJaKjL,0.44099998474121094,True,gzBRt2oWjyYW3bG00y5Y10s6O6Lznb3d,0.5309998989105225,True,True,TrLTkUBKeokXQpMq5bdoSTfoxogupTcH,0.2390000820159912,hungarian
EjIpyr1PrlSJbhleQoo-4pYlpzCz8Uw9,J8uyIf5EzxgRGKb-CF_X2DeuMFMQAd_Z,0.10000014305114746,True,FsLbliqHoAi0azyLBBgxdt0PXI12kNeN,0.3529999256134033,True,True,_cAF6mfHFYAjS5NrN0TrfzgnyN6AdVXW,0.013000011444091797,hungarian
HJNqklPVVRX8oPXN6kdotOeC4TCrthr3,jS70dqtt9vOKfmDcn5Z-i11XvKcmpRDN,0.3450002670288086,True,qu0Fl42aRn-r9R7n0r-BdsPpm0r8FpIM,0.8890001773834229,True,True,HUXI0k7Q0YbeocRBjPRQMJyD5j93c1yO,0.3169999122619629,hungarian
PF5qQYB8HCECU8MLumF7ItQzGa_Mj9lD,UcTyCcc-FywF0y7ogK1kioH2s3sU_PpS,1.1240003108978271,True,j4sxgQfF-YlyyXzX0dp4mCvX86emzNBl,0.5290002822875977,True,True,ZwSjQbqhfvBufxMxgdNIVr_eCfSYkcTU,0.0019998550415039062,hungarian
Gi-g_NokzzZ2hVBWlX19-b6Vb__ukunU,DWwi42ZTlXW_RMop-QHaQDSBgczqQNP0,0.01999974250793457,True,-RkLRqKGJE8zZZx7Y76VdYPHAT9yQu4y,0.43599963188171387,True,True,8QsWxTXAH4FYjveiPARS2x13Ee-ZnaRO,0.11800003051757812,hungarian
n83J7phPm4cQ_lh5LLLsPaVkN3wFJwqd,AC40V2-RYySG6PULhJb8Tm1P2my4EscK,0.7779998779296875,True,NJka2QEfydcrITajoxcPtbJ9630Z4YDo,0.3970000743865967,True,True,2B6KxBShRHhBXysBCJPPLU0RnPaOH5TS,0.5209999084472656,hungarian
LYgcAUFAME4C0o1geofm98P02KbBYjl6,jfdd6Jm3F3AZF_977v4L6rMwPJ3yaVfu,0.7580001354217529,True,-aX6CkUYggCJ2f4DNJOZzXzIeb-nx6A9,0.312000036239624,True,True,Zhv_UA6URIg1sB0pCVfSVGnV2cKjctj6,0.3209998607635498,hungarian
IO0ttjkf4TuBB84ppbnq8044t-NPEANO,9WMSMNxrA99uIbetmeV9k-QgfNuCJJFc,1.1029999256134033,True,viBMBQPPx8ZkSF1D55OKhgU_2zDPij_Z,1.0160000324249268,True,True,-cNz0jq8ijV1X8074vzp3V5KM2FZEb49,0.2649998664855957,hungarian
sgfRjMI6tbItefDeiGgKdtzHZ_YZYV3F,WHGFGS2bDjjfEDhTMdG8sRF-bsFtDein,0.5870001316070557,True,WEn02kwu7vO5duuHxQirCvOb4aGh3rMD,0.10499978065490723,True,True,7MKl7j8XQ02qod2tK1HvCF7QPsbrpujy,1.8519999980926514,hungarian
_MUobz3C0pi3f3p4mGBqrDBm__389pu5,2B9hcXhkTWWmDTQTcSsdAHS6_ZLdzOrC,1.7169997692108154,True,b6GvKv4Hrby_XhG4gw7LmsAKQnC6jARr,0.873999834060669,True,True,5IkX8yo22aNT-2c6Bi7RyeAL1sdi-c-g,0.47500014305114746,hungarian
0HWnzssUWVitUSzIIs4Ks5CpIywnfQOX,92YFKttANsjmCBUlLwcTiDmLZ7j2GYIP,0.4509999752044678,True,SDHgwjIt_A9Wn7xONeCiXVjUMh6DDBjR,1.2189998626708984,True,True,6392hHZEKpgh1PuP5W6J6Cxs2KauyFKp,0.9089999198913574,hungarian
K11vmwhzqXwYpDdW4ml3cxszpGD30p2J,yJr31to_ZxNFzfBtSxQYIPhjqJZLWOLw,0.14100003242492676,True,8PHuzjQ84kgkAe-27Am0mHoON2vb4e8w,0.10899996757507324,True,True,X8Sai1qCeGikbscOyi2GCpvac9V766dQ,0.7769999504089355,hungarian
ZMqsKgRzTmH7UwjelK8QITYrrAz9okKU,KSO6CbHf3ESZWdPMdpD-gMUD3ea2atZT,0.7200000286102295,True,BHchi0IAHUju3Xx-QwSwcWxWCbl0jUIH,0.06800007820129395,True,True,ja-7DeaAQ28ql063aBZIC0cPTE073G8h,0.7009999752044678,hungarian
33MHRc-rtntYsk4YFqgZf2pWAFb0hh0l,WLqTp9_j0fcqfBvs37hHPWu3d05XLfNC,0.05799984931945801,True,fh20l8CFdx-GrJiyMlhLPSiMBKJEQKSF,0.1680002212524414,True,True,lvbuG4Gf5XQ8XOWyMQ4XHgPyBjcHNXGd,0.5120000839233398,hungarian
wI6TXSnDf39VF6XhPyNG8XHxbCCEFt_4,V6PpOE6p0fp0mbr2AwfvlCpNq9tcWeVG,1.4750001430511475,True,Ucq_SzVIzNdHbKqwHu2r_kkyr-jCqMwo,0.9309999942779541,True,True,gH-RqJ3wa_TfZjH884JbFYmc0gijkbXF,1.6770000457763672,hungarian
mOVVZ2MOAMbtqd4b840-E0GY7umsPV7y,-RG35-9ZbOraM0UsqLVPlZt2BIAje1L8,1.1080000400543213,True,if0v2-0vgkPS-5d7KWz8ASbuZntONJVW,0.19099998474121094,True,True,ejNNdJgHuap_8lDusrM2rIJgv7KQmuA8,0.5550000667572021,hungarian
dLxa0qL24FgOwRweXsE4JbA6xQ-ngXTC,iGcGm-76qFqMzWib2Dci2KZ1T72Lj8X_,0.2889997959136963,True,901lPOvyR1ysiDtaKFTP5GCXPrZl9NHT,0.319000244140625,True,True,8g04k3VD2xk3T8cxuP4sVpbPHSu1jleN,0.35699987411499023,hungarian
nB_7DdNCJrDZuCSJWFvCql0sUVZF5_9O,WlhAUFqp5D4C65Pe4D8Lnf_n7G5uNIts,0.26799988746643066,True,hWLJUtIE8l5b6wPTIlNihJ4-Zr0OqTsi,0.3429996967315674,True,True,kRPH364O9z5lP6DEwL64a9gL72EZJxdV,0.19099998474121094,hungarian
c-dXdrjb9pkaGvvT_VxGloJL_28e6IAw,1ipJ4Jb36qFKkQPRSD-dcZxcfh9QsRlF,1.565999984741211,True,TneyxRMokBC6qMBUWj3qsY_bn2VXn4zX,0.5969998836517334,False,False,qyOC_HAGBgmGoa4Z6H0rMVJJbB_YhDFl,0.28600001335144043,hungarian
7612ZMOhH_i4xoCzkgCGDXRGSKY_x0f5,zGgZltXV1qNhTV2fq_1UV_JSX-4_QLj2,0.5950000286102295,True,DRGhI2e6VdTknD8XxwsIf7ztLyGN-YAD,0.41100025177001953,True,True,n0FDwykH-qi-rBxh-nF8yGsBuEAzT-4b,0.026999950408935547,hungarian
7GJChwyrVE_9gvoPU69On0zjzVlyFUf7,eXYVrtQSc-j4Lflp87a3F0HYjovkthIt,0.8759996891021729,True,ZVp2Cr8v2kB42g7PCnMXV_b9UwdZAc-u,0.748999834060669,True,True,2u2DyHkNqiKA1RBJ29-RNcOLwo52LTOh,0.18200016021728516,hungarian
L5s9-jA4v2kNp87Ax6KQxNozPcFY0ql_,vZEXi5NW8MsxrgkfTk3qbTuzqq1LJtuu,0.12800002098083496,True,O8q5zfQHTbHiUCBIssX1pYoE8zZ_6dKI,0.6330001354217529,True,True,WOyrn8dk33bzjlc5CInTwn_sN_dTVrWi,0.3229999542236328,hungarian
zv3KEh3w5c4RJaGf-eV2qnPtsuPihb2N,f7BPYpsJSvz-ayCrHtdb8Pe9E-cWsM_5,2.5920000076293945,True,RZbKBGUD90HzVowQCGG-N2THseFG0PM4,0.7609999179840088,True,True,5_dE1dV4aqMusqKmx6-k_c-_A1TL7b1-,3.809000015258789,hungarian
ZIpwVhGdiGlvU82sOFCVWtPAezTtpkEt,HSIS43pAy1FZNbDGysp15JaiNshfzAf_,0.29200005531311035,True,YRDPY02t6NGMkVeiZ0kp5LVK9CzY7Yhw,0.8749997615814209,True,True,QutTwHRAxQOYKy29AhZnlrbi1fUxSIWm,0.5089998245239258,hungarian
Y21bRtj2QMP7NmfyoQPjyDaWEzmWAD0f,HPofHXaZKARP8qlvbahipqpxl0VGg566,0.5799999237060547,True,8B3OIpm5FNZG5ek0hE9N_JZsCUVzQTFI,0.6419999599456787,True,True,xoVDE30mRAL3b9zjM2113x6OLGhriuWK,0.5920000076293945,hungarian
VdVzqLQjaNXMEY_zSHapEe4KJls4prpi,ZAg4YX8dNCj88LA2JACDblL0uk3l9qVV,0.053999900817871094,True,QHfYMQ893LDWLl7GV6uNol9bxLiETUdR,0.41700029373168945,True,True,d-eExSZAGKX9XtaQXJIevvdGh0skinLt,0.3959999084472656,hungarian
wKDLs05G86UTlW7j6BHc4EiWMEK8pQXV,oD23skZynjWfIYmcufAkNruqnJ8o4V5z,4.1549999713897705,True,j7sGM01J7g06p5ahz1ZZ-yYZSUyHOTsK,3.732999801635742,True,True,Id4l0iIKoulXxg8P85VyjP-U-hKorQFh,4.2230000495910645,hungarian
z9tIPVuLTgUwSrxOoRIht08kJBw5prs3,apn3nhZKhOMZn983SjgQXtw13Ivf8bCA,0.4570002555847168,True,PAJVWca57LTgA8A4tRB_AZPp9LqZ_oaX,0.13499999046325684,True,True,OS6dL6wkRHKmbRAjfFNOiKIOWq8RRy0D,0.8110001087188721,hungarian
cMn1_HPtbxNlY5IgoIwQ9Ulpl6KAZbmd,CXJ3EdfNEgTkm18kX4H54_-ksoY-lyA1,0.6019999980926514,True,dzkEQ7y18_LkEgdlVk5HV0peQqPxUcAi,0.24500012397766113,True,True,cZi2C1DKSvDiofN3pTAeXs6nyiSvLmgu,0.03900003433227539,hungarian
H-Q6gysWJ3BNaaRySWKM-nsPjhPQtKCY,Ht9qStA_eFSRmUmhgmnZd_MFszpn6ke8,1.6760003566741943,True,iA9l8MdcsMwvj8qq_UincOkqWM2kmBTJ,1.5340001583099365,True,True,vnvPRTegtakKBtFM9FFpu2YquhB7juIr,0.5900001525878906,hungarian
QVpi_uo4OGZnayYarV1vxyVf3h39fUsc,rw2YxnSbWO1n-KSgx8RdZMT2zYAs6fcu,0.2369999885559082,True,XkwB6SvqRpW3n_AVxEibazIdf9xwY35a,0.9819998741149902,True,True,YmBkYbvrgucf5L5ngaudj2R-uup9KgIi,0.5239999294281006,hungarian
mJD91TcO3-D1lSNrBH1-42K4o0rnavV9,JqL7zVlgDuelQHc4V2R4CXPF_kf8Y3tM,1.2180001735687256,True,jQEyjgC2ZeJfcqpvNtwXb0KRI2VtW6Zz,0.7230000495910645,True,True,1ZBk6wVGig1E9ukR_rMpv0fhQbP7X9M-,0.8510000705718994,hungarian
rqixmQb29NVz08ECSVFTqaT1OHn9Snhj,Jt30yNH3pugrTxF_sUGucszv-ZRNwX7k,0.20199990272521973,True,hr6-287eKwKsWgAUWS4g0KNb4-uwhndM,0.49899983406066895,True,True,YNG9_Q_tjOfws2Jky3PS0JgwF0Jsphyl,0.04800009727478027,hungarian
Kbr-Mf1dHscBEnFSCG4Y7eT8Zzh-c2W3,om49ENtc4fR5G9efND4ZOxosTRd5r4zv,0.8559999465942383,True,o7Tyx3ywN9sdyoNY57-Ijmcq3cGiULZm,0.689000129699707,True,True,s-cYdZB_sVmneAxNGGwcmssnHWfUlzvd,0.4099998474121094,hungarian
S2PQowDogJOjegPqWoSw4sffQTqib0vP,GPpi5dGTsnrLnDgYypzAroDNS4QSFefi,0.1809999942779541,True,4P4X0AyAxe-RXCbl-cKxz062KfP3luX5,0.4289999008178711,True,True,gC7BL0No11WjaXExAs4TXuDDO3lnuUf5,0.01699995994567871,hungarian
qihkiJoQwUzWUBchauGTSOWUveU-gWG5,4m-ZnVf4RasI3JBx_78V25dsD8G2_JXN,0.23400020599365234,True,xA7iXmHSc__6TzYs0BqwVy6DNnLguBPV,1.0199999809265137,True,True,1Ymb_9s0hKM9BxAxp1ssilMDRZW_zCx9,0.29400014877319336,hungarian
wHspCgTvg-RA1c4aPJEbSwSIRFVHY7YY,jevV_45K3l0H2JjLfZNsyuAwcht99f36,0.7939999103546143,True,5qwhpYLTWqUm1u4y5CszXSNdUbi4zJXZ,1.127000093460083,True,True,muDYb2-AMLuoi7m-Q3GVhp4MbuouCXNY,0.4010000228881836,hungarian
ReslL_M7ibFLr-qsQ9F6pOdFO489P-JC,uIDVEfMT5VTpqbFXOxSXLKZiGm2sHngp,0.747999906539917,True,CeCZXl7ReNQNXCnnh35tYKwTMohcUOdp,0.3259999752044678,True,True,NdVn3zaE9lAmPR8JTnugV4XZqjeQjxNj,0.17600011825561523,hungarian
59f_KDl7mPA11aO96iuQfvPYOkneBkOM,g645TcmQFA2ONGSBqSqwf7EFqAUfJ2BI,1.9020001888275146,True,9EufV7J40FrCmptriX5NK4SPRiY8Y-WU,1.7710001468658447,True,True,LJyX1tvdMYU3bPVpH7MxbcyyDEOxcDZf,0.22899985313415527,hungarian
WcYSHSNeThNxA-9lKNZR0E4fYtrbrt9u,rNZTVvbaWdtB4b0UoHPCsSwr8WZu29us,0.6009998321533203,True,dCJyQxHGyHVo3q4-kOGX5YEfjxBlwVbs,0.7089998722076416,True,True,SoQ2awFIYOSMFzlO3ADhjfESEnV7oKTk,0.8389999866485596,hungarian
TzllPUjk3H0wFvWy-U0vShyvh2chAl74,J19JmZEN9cmSWW1pDr6wol4mLAgS6uj0,0.9000000953674316,True,5jGeyyMIQ6YrEiqmhrXsL7AEovdyA8KT,0.09799981117248535,True,True,g7---javtT0huEkQHvnQpOoaV-5zhBmM,0.8280000686645508,hungarian
s8b1xvowptVonaIW3UOFGxmsb462biOh,Qk52WqpT_Vu-ope5d_Cg0y3YuTarA9TR,1.4970002174377441,True,eTHrivV5kjc0zDhTDLM5PQDNT15gnyRp,1.4170002937316895,True,True,VJ07AN0hiDxZH5g5JV0ZEuGhi0v0Kksh,0.7390000820159912,hungarian
3REV1D4qD9IfCK_hXQ9Z8JRwLPOoKZp0,i2xKVmMuAXJm6Rl1YhR31rKAv_4Wnx7U,0.2220001220703125,True,k6gs95mw1GzqY5Fzc0Bez17Eg_aB43yP,0.19499993324279785,True,True,SvOvCLfVNdMcyzU-aOexMX1KTWjfpGdC,0.4070000648498535,hungarian
ZARGv5yU1CBNEAlfkU49e_iWnADMHeo1,qoBGEOvRaXh_bOzApMDN6A8sp6BzBIGS,0.9340000152587891,True,jNuj2noZPJ-U9tACYS071JtS31EWSAiD,0.4930000305175781,True,True,Ds6NtOgKalusqXVF5Rok1EfQEe72rxnL,0.29200005531311035,hungarian
E3oZUYtu6AhmWVEHynbp-YrYvSPQfF40,VA_5fY2krY59OF6M3dd9V9rXzMARl1vO,0.054000139236450195,True,i34OWMIx7iaoMXR3Szy80a8_3tYCms5-,0.07599997520446777,True,True,2FY284452VtR2joTB8dOZMtjm6igISIm,0.1529998779296875,hungarian
3X5vLYdUnSOtO9oyRULaTCVlvd2M2lHK,fYKfK9XvrZh-mEIDiFzwDR1gj7xmTSWn,0.5399999618530273,True,8CAbyIZrvkYlp3hp1LQxzTdMubCwv7Eq,0.11400008201599121,True,True,WZ12x8RLeZaF-5ppMun7PeS54HugDXCR,0.03699994087219238,hungarian
jMiW-XaF8EKDhZ1b771kkzy6N_2UYIaZ,cG9cTE517BBBdvqEXwYOJ5ItIjlPlArE,0.6840000152587891,True,faiCLI8tAOWUj3rT-8AzPZul9jO0t6xr,0.21300005912780762,True,True,m00eksBq2ULixnvqyM3WMcbnqV6rZcUg,0.9519999027252197,hungarian
DVRrT68zQrESvUbYQsq18u9WGxv2vsNx,x9rcZcpg6_yi8UcdU6W0adZkDZSEVNXL,0.4119997024536133,True,poyasvlTGbWDcdRQUD1BbbIlxMdV0HEV,0.7839999198913574,True,True,zfwD63t-fV43G2YGQMy-CXso9U59QNVb,0.15800023078918457,hungarian
JRvxc6LD5LoLUDjnbLhPMVTquOAJcret,7sowxMHNdHHyBz0KFxWd5bPG1oC3l33W,0.25100016593933105,True,TRPEN_vHNzoHgtJWBxupWKMsNY88N2aM,0.25800013542175293,True,True,SK8P0jlXbbaM0pwott31pPF6cdEx3VIO,0.08500003814697266,hungarian
iuKik1ZXQLKaeCKo8NVy59p-wGWF5dV5,nAt0A27d8RTz-0NtFe40bzdB5xUOTFeT,0.43600010871887207,True,jHx6IIEVMv-1HKAsi_4MhFcSCCjNp4J4,0.41100001335144043,True,True,qu5qSep4aXRfBOtpwCKhvzpFEIUpvV9S,2.008999824523926,hungarian
UBTtzyOxSLQF-ClxcvYvtUZiD8C8tJKZ,kGzpOsnNzO-saUyooJ1-qzHJIHa71pM7,0.48400020599365234,True,UqnDFBQbTGARubMr3Z2iyhxhNQL-gZcq,0.7820000648498535,True,True,K8BFISwnrRIUldYfPVfdD6J3KQ_f5LP3,0.8860001564025879,hungarian
yQOR6EyFPiJLk97isLpPLhy44j4tbl5l,Eq4z5TP9lSJ0tm2nKnqYFDViU2HkmeBv,0.6150000095367432,True,99blU80OOpEmeXz1NxaxUaFZQFO8gkCb,0.6830000877380371,True,True,P_5-7Lm01mZpNVFwm5_JYl-U2OZeoAQQ,0.18799996376037598,hungarian
1AzsIsbyP-0eInFNfaWfq9WULDoRETma,6rNT7CQ8jW-x1_YuC8SWsOPDlqJwPwXi,0.3880000114440918,True,XFWO8pucMDF8XbCeY-fQP8wcuoIi5FOS,0.7920000553131104,True,True,1lH7NI4JHNSehzO0LnbbWoe9N3iYRVtv,0.44499993324279785,hungarian
-2vBMmqrq7EVKN7aDAZcG8hibq49OiHW,af2t62BzC4YXo6loZqwdop6lZPEKlJ2N,0.10200023651123047,True,DX9Zb-pdqtfIxNOsM3o67isJLhANR4EM,0.3859996795654297,True,True,ZNQXJePHXcqEqz46qSpICUZbIhXzLrII,0.8700001239776611,hungarian
fER_Xz-VBXrEHr0M6b8m9rrWRIlOLCiX,y_KYBG_kuW7bBB-whGfs1Gr-QBkWzbPv,1.3009998798370361,True,Tpm0cBopsItuNBq-Fe-XK177UaqXj_SZ,0.17799997329711914,True,True,4FVtAla5n-uXV9PwfD5UfGblK-JKM_4D,1.1299998760223389,hungarian
3xND5JeFo0qvxKRYZ8yWLk_hkHYcTL8s,xvOFJ4a47L2eN2q8kUfBG3-H2smz1ttI,0.5760002136230469,True,NgSZQKsxOMyZ9Q83BNG4p--iH1Gw-zDF,0.8300001621246338,True,True,ZKvZ5Dxv86Z8j_9SAYPe1dMZbYiVeiL6,0.40000009536743164,hungarian
lovmcLkmxOprqksZ5VA_MdOd8twAzxhQ,3i4un_NbuNqrdNBTmzYnEBCEaeGH3ewe,0.8600001335144043,True,EtALWxZ4zI9a6qRqvtdwW9jmd2q7XT4B,0.35000014305114746,True,True,xhzsbEqwjtB4nxvU05Bo-F2CyXscE1AN,0.6089999675750732,hungarian
s97MUk9X--VJoHl2_bMJe7UHruQ6kUTa,F3H6G4EB8QpUBWOA68lYwRZ2dyNPu8ZG,0.5850000381469727,True,x1-CAz4tMbCfFxvkJop__CcG2ZokUxO9,0.02700018882751465,True,True,49gxInySgxrpwJzb9i11ZxnLecisufZS,0.5169999599456787,hungarian
h0GHGGyUBuZuw4Y8cn8jZYdzdNiE48Hk,OS6zPLo_qv9lGuovzBdNApunMCkIOCI7,0.7950000762939453,True,xc0o7OQd77Ohmr_Cgg2dIGPRILxWWkSX,0.621999979019165,True,True,SwUeS29Uhgdn5N5hQaP1uYgOic1wiy13,0.7920000553131104,hungarian
GTQgceXviD9SEIpYHNs-CInryxUxMODr,2Fkb8c6AY7eL_Z2AsWyfM2CAW82hhv0L,0.5199999809265137,True,xReqSpUhA_Cr8HoYiWYtR8Vzz481S4_x,0.2779998779296875,True,True,eSFqkYLb5K2dIihrb4nTSRMCUFvkJU5N,0.8199999332427979,hungarian
XHEj1D2qnOewjv5WcXDRev5y_Ede3sVY,9joUq_HIIAFG14G0SsjBUK7e3w0DeO57,0.2499997615814209,True,tK9Mk97oFx9lOLDX1rZtoTq0-R1F9VDP,0.14599990844726562,True,True,JTQUhAuEz9-bu2fnXhtn0o7_MJMH-2Ma,1.0300002098083496,hungarian
Hx8h6TAc6bXnPZDOtTT_8RxlvKDsQ89d,pcIXl7qHcNWbPCGr3Gg31Pkjpr0b0vnN,1.443000078201294,True,FGRglz2utXsogZScjEot84J5GnIHijX1,0.04700016975402832,True,True,UXEgQd9RLKRL3bW6egfzcHmuTKNEif6Z,1.116999864578247,hungarian
9vXMag8yP2vDJUNPWtk3Zp1g2PJ7hziy,WmE_afavnVeovQwzZdbXCr7qUImQ4NPD,0.24000000953674316,True,R1xDRpKtBR_8XpdavSodSx65tEA0TIR4,0.03099989891052246,True,True,cytJJO-ik-WPEGTRk6Ix5evuYVUjtREE,0.22699999809265137,hungarian
Vm8EdYNuQrJvIwABPmdvVEKIGdkZ_cuY,sWXMloDOeNbPIrx4dFdemd67C0ni-0Bq,0.624000072479248,True,u2o5_6kcSETfU7oP9g0kiPLRfAZDVTyX,0.7670001983642578,True,True,3URoay0QHEBByYCltWucd46-ztbFZ1sn,0.9440000057220459,hungarian
aW52ylnflVsDW5qaIt2P4PnxxLFD5E4L,jd1_keNQlrxGeC1s2X7y-8o_VO_rOLEt,0.754000186920166,True,3vle_1KXLIVlwBL4K0dNKqksk_vTKpnX,0.0009999275207519531,True,True,w3Hsl2ukjaoGK2j5MSM0V3DSLPccuAxg,0.4030001163482666,hungarian
i4HLbBdcEkfVMwlY0Peoka0tmPgRGsKT,0M9vghAgeo5-Z1DiZyDIS_JatQ-rKiYg,0.5140001773834229,True,K1szzCQJ5VoTIiQF0iBxZI_IlYi1UW2E,0.0559999942779541,True,True,ldjpQNazXhEgWNcgl_amP3S2wYpZJPJk,0.45400023460388184,hungarian
hVVMhj0kmIiVU8Fdfe0kPJwkEmyxtt2H,FXtoqb0CyGKM8WIJTX0zgw0apDslMbkh,0.43900012969970703,True,Lswze7dGDUUcnl1BUdroKJpwhEkVTPfP,0.08800005912780762,True,True,hr6YiLJtb_YiLOknrWZHTTytpo7bfICn,0.6470000743865967,hungarian
xqtEm7FK2ZoJljheOpKxvUJL_d5cFxEt,6WQPRy2DyHtXetzGGBulRXPkFk2TBNoh,0.11499977111816406,True,dj832-kd6Kmc68603nVHqYoMGLutALur,0.2520003318786621,True,True,O74IUbrALHtjCyN--1buyiE78XKcQ9m-,0.08899998664855957,hungarian
LP9ONLviRoR41qHkCtvoMW0k6gdSdoYY,YQ7y-kxYobc-BYlvE04FHRRcQ5XETZJP,0.3490002155303955,True,ESkIMxzF-SeIoU43hbCwVMbPSxbBhEeb,0.5330002307891846,True,True,6wGo8BwJbwVoYB_Mvov5heixYK1G_MdM,0.14499998092651367,hungarian
LSbidSTdZ9QyyREXPxYszZXJ-ty9j2Op,d7Zu_krd2MpundNcIDVYPSAQr_NM7Rhv,1.4870002269744873,True,fPoqwgBWVfxZ5NSbLVqa_tQ0axjXrsTd,1.7830002307891846,True,True,ltzKGmjDbajfbl4rZS-Rse6bZ7bJPHOu,0.1919999122619629,hungarian
UhYtv33dIt-Z5Q2MK4RU1QIT5mQesdKM,jAeJKbxcrtbEjVUDPpJDjAPms4KSlwSV,0.05299973487854004,True,VgHWm5FavuzXaAj1MDFRinf2x5JD0iIp,0.2890000343322754,True,True,ddxxZudqv72KXfFP4eya-CMsj2LA_Kt0,0.5089998245239258,hungarian
97MGft4z0W1FCmuFA7eiqpqV80TqSYo-,frtouW2rR-4iwG2-2IpvHNNRcGHb9p61,0.625,True,fYb8MfmHLWZTtQ3e2gMnGvrx2YO82Zgx,0.6110000610351562,True,True,6upLn4-xwfUBTxi5T6wqtyZ5LOZbV9FV,0.7539999485015869,hungarian
CEC2p4V7AyTbbD98jfIMHT_aR6bxezTn,I5uHw3kzm4PDodTLDd4PtzFhAJn6KhP-,1.9609997272491455,True,UpkMklv7S4zQdRs8cTU5oQSfxZCEaYDv,2.0739998817443848,True,True,5qzu-vl5E7eC3GSO5qeuh_KCcjICrGag,0.8239998817443848,hungarian
e52a8_EmVdE-t6UTAIINhKsmhII2e0bd,Vs5BZSJL5LHwKawbCov6DgmkLgMWAC-r,0.6440000534057617,True,zFb6shMbCoHhXjA2zh4TbT5ScjjqO_Bb,1.0069999694824219,True,True,QyhOnX9AUvl6GeqmZzp5JfxC4a553HJk,0.9169998168945312,hungarian
usG3UovAb0QVb1_yLa-Al-E6fyBNvp0r,K5arMF-gDUBpSYgxsQOwlLYrF1wnOG__,0.11900019645690918,True,WrM74T24hitO_WItIRZ3WkjVA9_xQb0x,0.2909998893737793,True,True,RAiBeHpjbr1M7r5opHE6w07RlKcgjSoG,0.2330000400543213,hungarian
